,1. open,2. high,3. low,4. close,5. volume
2022-02-07 05:20:00,172.41,172.41,172.41,172.41,687.0
2022-02-07 05:25:00,172.31,172.31,172.31,172.31,1430.0
2022-02-07 05:29:00,172.26,172.3,172.26,172.3,781.0
2022-02-07 05:30:00,172.39,172.44,172.39,172.44,870.0
2022-02-07 05:41:00,172.38,172.38,172.38,172.38,303.0
2022-02-07 05:43:00,172.38,172.39,172.38,172.39,1124.0
2022-02-07 05:44:00,172.39,172.39,172.39,172.39,842.0
2022-02-07 05:45:00,172.5,172.64,172.5,172.64,504.0
2022-02-07 05:48:00,172.77,172.78,172.77,172.77,1598.0
2022-02-07 05:49:00,172.91,172.91,172.91,172.91,766.0
2022-02-07 05:50:00,172.86,172.86,172.77,172.77,528.0
2022-02-07 05:53:00,172.5,172.5,172.5,172.5,721.0
2022-02-07 05:54:00,172.5,172.5,172.5,172.5,1408.0
2022-02-07 05:56:00,172.48,172.48,172.39,172.39,834.0
2022-02-07 05:58:00,172.2,172.2,172.2,172.2,1214.0
2022-02-07 06:05:00,172.2,172.2,172.2,172.2,358.0
2022-02-07 06:08:00,172.16,172.16,172.16,172.16,108.0
2022-02-07 06:10:00,172.21,172.25,172.21,172.25,1147.0
2022-02-07 06:15:00,172.4,172.41,172.4,172.41,1089.0
2022-02-07 06:18:00,172.4,172.4,172.4,172.4,578.0
2022-02-07 06:36:00,172.81,172.81,172.81,172.81,256.0
2022-02-07 06:42:00,172.58,172.64,172.58,172.64,1672.0
2022-02-07 06:50:00,172.72,172.72,172.72,172.72,996.0
2022-02-07 06:55:00,172.71,172.71,172.71,172.71,544.0
2022-02-07 07:00:00,172.74,172.74,172.74,172.74,367.0
2022-02-07 07:01:00,172.69,172.74,172.59,172.72,8255.0
2022-02-07 07:02:00,172.75,172.79,172.75,172.79,3795.0
2022-02-07 07:03:00,172.8,172.8,172.8,172.8,549.0
2022-02-07 07:04:00,172.85,172.9,172.8,172.9,2688.0
2022-02-07 07:05:00,172.91,172.92,172.91,172.91,1679.0
2022-02-07 07:06:00,172.91,172.99,172.91,172.99,11173.0
2022-02-07 07:07:00,173.08,173.08,173.05,173.05,4706.0
2022-02-07 07:08:00,173.0,173.04,172.99,173.04,2843.0
2022-02-07 07:09:00,173.06,173.06,173.06,173.06,665.0
2022-02-07 07:10:00,173.03,173.05,173.03,173.05,1099.0
2022-02-07 07:11:00,173.05,173.07,173.01,173.07,4732.0
2022-02-07 07:13:00,173.0,173.02,173.0,173.02,1081.0
2022-02-07 07:14:00,173.03,173.03,173.03,173.03,275.0
2022-02-07 07:16:00,173.07,173.11,173.05,173.1,4549.0
2022-02-07 07:17:00,173.1,173.16,173.1,173.16,1819.0
2022-02-07 07:18:00,173.15,173.15,173.1,173.11,2427.0
2022-02-07 07:19:00,173.12,173.19,173.06,173.06,5609.0
2022-02-07 07:20:00,173.09,173.09,173.05,173.05,1220.0
2022-02-07 07:21:00,173.03,173.05,173.03,173.05,1034.0
2022-02-07 07:22:00,173.04,173.08,173.04,173.08,1987.0
2022-02-07 07:23:00,173.05,173.05,173.05,173.05,419.0
2022-02-07 07:24:00,173.08,173.08,173.05,173.05,1123.0
2022-02-07 07:26:00,173.05,173.05,173.01,173.02,3474.0
2022-02-07 07:27:00,173.01,173.02,173.01,173.02,1325.0
2022-02-07 07:28:00,173.02,173.04,173.02,173.02,1369.0
2022-02-07 07:29:00,173.02,173.02,172.98,172.98,4854.0
2022-02-07 07:30:00,173.02,173.03,173.02,173.02,1049.0
2022-02-07 07:31:00,173.07,173.09,173.07,173.09,1091.0
2022-02-07 07:33:00,173.1,173.1,173.1,173.1,1419.0
2022-02-07 07:34:00,173.13,173.13,173.12,173.12,1060.0
2022-02-07 07:35:00,173.08,173.08,173.0,173.0,1306.0
2022-02-07 07:36:00,173.01,173.01,173.01,173.01,897.0
2022-02-07 07:37:00,173.02,173.02,172.95,172.95,1021.0
2022-02-07 07:38:00,172.97,172.97,172.97,172.97,392.0
2022-02-07 07:39:00,173.04,173.04,173.04,173.04,177.0
2022-02-07 07:40:00,173.0,173.0,172.95,172.95,2529.0
2022-02-07 07:43:00,173.0,173.06,172.99,173.06,799.0
2022-02-07 07:44:00,173.06,173.1,173.02,173.02,2790.0
2022-02-07 07:45:00,173.05,173.05,173.05,173.05,340.0
2022-02-07 07:46:00,173.06,173.08,173.0,173.08,1512.0
2022-02-07 07:47:00,173.08,173.15,173.08,173.15,1995.0
2022-02-07 07:48:00,173.14,173.17,173.14,173.17,4974.0
2022-02-07 07:49:00,173.17,173.18,173.17,173.17,5237.0
2022-02-07 07:50:00,173.19,173.19,173.15,173.18,1323.0
2022-02-07 07:51:00,173.18,173.22,173.18,173.22,3726.0
2022-02-07 07:52:00,173.22,173.34,173.22,173.34,7264.0
2022-02-07 07:53:00,173.34,173.34,173.29,173.29,1048.0
2022-02-07 07:54:00,173.32,173.32,173.28,173.32,1501.0
2022-02-07 07:55:00,173.27,173.27,173.22,173.22,2410.0
2022-02-07 07:57:00,173.34,173.34,173.31,173.32,1314.0
2022-02-07 07:58:00,173.31,173.34,173.3,173.3,1590.0
2022-02-07 07:59:00,173.32,173.32,173.25,173.25,592.0
2022-02-07 08:00:00,173.29,173.3,173.29,173.3,651.0
2022-02-07 08:01:00,172.9,173.3399,172.65,173.3,68262.0
2022-02-07 08:02:00,173.24,173.7,172.35,173.36,9924.0
2022-02-07 08:03:00,173.33,173.44,173.33,173.44,2433.0
2022-02-07 08:04:00,173.43,173.49,173.43,173.46,22489.0
2022-02-07 08:05:00,173.44,173.5,172.82,173.5,6500.0
2022-02-07 08:06:00,173.5,173.5,173.36,173.43,8655.0
2022-02-07 08:07:00,173.45,173.46,173.44,173.46,2217.0
2022-02-07 08:08:00,173.49,173.51,173.49,173.51,1877.0
2022-02-07 08:09:00,173.53,173.69,173.53,173.69,5729.0
2022-02-07 08:10:00,173.61,173.64,173.59,173.59,5024.0
2022-02-07 08:11:00,173.56,173.57,173.56,173.57,794.0
2022-02-07 08:12:00,173.57,173.58,173.57,173.57,1270.0
2022-02-07 08:13:00,173.57,173.61,173.57,173.59,6941.0
2022-02-07 08:14:00,173.62,173.67,173.61,173.61,5297.0
2022-02-07 08:15:00,173.6,173.6,173.55,173.6,4097.0
2022-02-07 08:16:00,173.59,173.59,173.56,173.56,887.0
2022-02-07 08:17:00,173.55,173.55,173.52,173.53,4460.0
2022-02-07 08:18:00,173.53,173.53,173.49,173.53,4373.0
2022-02-07 08:19:00,173.5,173.51,173.5,173.5,3468.0
2022-02-07 08:20:00,173.52,173.52,173.51,173.51,678.0
2022-02-07 08:21:00,173.51,173.56,173.51,173.56,3404.0
2022-02-07 08:22:00,173.57,173.5799,173.52,173.55,5724.0
2022-02-07 08:23:00,173.57,173.57,173.49,173.56,4202.0
2022-02-07 08:24:00,173.56,173.6,173.52,173.53,2159.0
2022-02-07 08:25:00,173.51,173.54,173.4901,173.51,2357.0
2022-02-07 08:26:00,173.51,173.54,173.49,173.49,2882.0
2022-02-07 08:27:00,173.53,173.53,173.45,173.45,2506.0
2022-02-07 08:28:00,173.45,173.45,173.41,173.45,3417.0
2022-02-07 08:29:00,173.46,173.46,173.45,173.45,1858.0
2022-02-07 08:30:00,173.45,173.45,173.33,173.35,10057.0
2022-02-07 08:31:00,173.35,173.42,173.35,173.38,5618.0
2022-02-07 08:32:00,173.3899,173.3899,173.22,173.22,1910827.0
2022-02-07 08:33:00,173.25,173.29,173.23,173.29,2966.0
2022-02-07 08:34:00,173.24,173.29,173.24,173.29,6584.0
2022-02-07 08:35:00,173.3,173.35,173.15,173.17,8456.0
2022-02-07 08:36:00,173.17,173.19,173.14,173.19,4526.0
2022-02-07 08:37:00,173.2,173.21,173.2,173.21,1064.0
2022-02-07 08:38:00,173.231,173.25,173.22,173.25,3710.0
2022-02-07 08:39:00,173.21,173.25,173.02,173.25,6128.0
2022-02-07 08:40:00,173.16,173.16,173.15,173.15,1879.0
2022-02-07 08:41:00,173.13,173.17,173.13,173.17,1044.0
2022-02-07 08:42:00,173.22,173.22,173.21,173.21,914.0
2022-02-07 08:43:00,173.21,173.21,173.15,173.15,1454.0
2022-02-07 08:44:00,173.13,173.13,173.08,173.09,6210.0
2022-02-07 08:45:00,173.14,173.18,173.14,173.18,745.0
2022-02-07 08:46:00,173.14,173.14,173.07,173.08,3161.0
2022-02-07 08:47:00,173.08,173.14,173.07,173.12,5504.0
2022-02-07 08:48:00,173.07,173.11,173.07,173.11,1279.0
2022-02-07 08:49:00,173.11,173.15,173.09,173.15,6156.0
2022-02-07 08:50:00,173.18,173.25,173.18,173.25,2506.0
2022-02-07 08:51:00,173.25,173.26,173.25,173.25,965.0
2022-02-07 08:52:00,173.26,173.26,173.23,173.23,3071.0
2022-02-07 08:53:00,173.27,173.27,173.22,173.24,3127.0
2022-02-07 08:54:00,173.25,173.25,173.24,173.24,1322.0
2022-02-07 08:55:00,173.25,173.25,173.18,173.18,2090.0
2022-02-07 08:56:00,173.25,173.25,173.25,173.25,1540.0
2022-02-07 08:57:00,173.25,173.27,173.25,173.26,2270.0
2022-02-07 08:58:00,173.22,173.25,173.22,173.25,2155.0
2022-02-07 08:59:00,173.24,173.24,173.22,173.22,1503.0
2022-02-07 09:00:00,173.22,173.22,173.22,173.22,657.0
2022-02-07 09:01:00,173.25,173.25,173.18,173.2,2676.0
2022-02-07 09:02:00,173.2,173.2,173.18,173.18,3738.0
2022-02-07 09:03:00,173.18,173.2,173.18,173.18,6483.0
2022-02-07 09:05:00,173.11,173.11,173.11,173.11,1228.0
2022-02-07 09:06:00,173.12,173.12,173.12,173.12,1311.0
2022-02-07 09:07:00,173.12,173.14,173.1,173.13,2801.0
2022-02-07 09:08:00,173.12,173.13,173.12,173.12,4479.0
2022-02-07 09:09:00,173.13,173.16,173.13,173.16,5080.0
2022-02-07 09:10:00,173.15,173.16,173.15,173.15,13537.0
2022-02-07 09:11:00,173.15,173.18,173.13,173.16,7828.0
2022-02-07 09:12:00,173.17,173.17,173.13,173.14,4057.0
2022-02-07 09:13:00,173.12,173.14,173.11,173.11,2444.0
2022-02-07 09:14:00,173.11,173.11,173.05,173.05,3643.0
2022-02-07 09:15:00,173.07,173.07,172.99,172.99,8097.0
2022-02-07 09:16:00,172.95,172.95,172.81,172.89,9872.0
2022-02-07 09:17:00,172.91,172.95,172.89,172.95,3580.0
2022-02-07 09:18:00,172.94,172.95,172.9,172.92,3419.0
2022-02-07 09:19:00,172.93,172.93,172.85,172.88,6464.0
2022-02-07 09:20:00,172.8,172.86,172.8,172.85,8595.0
2022-02-07 09:21:00,172.93,172.97,172.88,172.97,8227.0
2022-02-07 09:22:00,172.93,172.97,172.92,172.95,8898.0
2022-02-07 09:23:00,172.93,172.99,172.93,172.9501,5932.0
2022-02-07 09:24:00,172.99,173.06,172.99,173.0499,8455.0
2022-02-07 09:25:00,173.03,173.08,173.03,173.08,2372.0
2022-02-07 09:26:00,173.05,173.05,172.63,172.73,24770.0
2022-02-07 09:27:00,172.7,172.77,172.56,172.77,36932.0
2022-02-07 09:28:00,172.79,172.81,172.52,172.52,18108.0
2022-02-07 09:29:00,172.67,172.79,172.67,172.78,6615.0
2022-02-07 09:30:00,172.81,172.87,172.75,172.87,8709.0
2022-02-07 09:31:00,172.86,172.86,172.39,172.5562,1105146.0
2022-02-07 09:32:00,172.58,172.82,172.4,172.745,335447.0
2022-02-07 09:33:00,172.74,173.14,172.74,172.94,345556.0
2022-02-07 09:34:00,172.95,173.13,172.54,172.62,269098.0
2022-02-07 09:35:00,172.64,172.95,172.49,172.8143,263380.0
2022-02-07 09:36:00,172.84,173.22,172.74,173.19,344208.0
2022-02-07 09:37:00,173.18,173.5,172.97,173.0,328096.0
2022-02-07 09:38:00,173.0,173.14,172.93,173.064,236683.0
2022-02-07 09:39:00,173.09,173.14,172.87,172.97,195218.0
2022-02-07 09:40:00,172.97,173.16,172.8,173.15,245739.0
2022-02-07 09:41:00,173.16,173.2899,173.01,173.18,289344.0
2022-02-07 09:42:00,173.17,173.55,173.11,173.5302,288121.0
2022-02-07 09:43:00,173.54,173.75,173.44,173.727,302387.0
2022-02-07 09:44:00,173.73,173.75,173.3,173.32,294306.0
2022-02-07 09:45:00,173.32,173.56,173.09,173.49,280026.0
2022-02-07 09:46:00,173.49,173.66,173.4401,173.5387,261185.0
2022-02-07 09:47:00,173.53,173.63,173.4,173.45,216360.0
2022-02-07 09:48:00,173.46,173.55,173.22,173.255,185207.0
2022-02-07 09:49:00,173.26,173.34,172.845,172.99,266866.0
2022-02-07 09:50:00,172.97,173.0,172.81,172.945,167591.0
2022-02-07 09:51:00,172.95,173.42,172.93,173.42,275765.0
2022-02-07 09:52:00,173.43,173.85,172.76,173.7173,6649637.0
2022-02-07 09:53:00,173.71,173.82,173.63,173.65,226315.0
2022-02-07 09:54:00,173.669,173.94,173.54,173.9399,286843.0
2022-02-07 09:55:00,173.92,173.94,173.65,173.73,247214.0
2022-02-07 09:56:00,173.72,173.73,173.52,173.6765,173757.0
2022-02-07 09:57:00,173.675,173.7786,173.54,173.77,165383.0
2022-02-07 09:58:00,173.76,173.78,173.32,173.451,273833.0
2022-02-07 09:59:00,173.45,173.61,173.41,173.6,144960.0
2022-02-07 10:00:00,173.595,173.6779,173.36,173.43,227075.0
2022-02-07 10:01:00,173.45,173.64,173.39,173.5,169190.0
2022-02-07 10:02:00,173.5,173.511,173.25,173.3706,200759.0
2022-02-07 10:03:00,173.36,173.4018,173.06,173.1,165943.0
2022-02-07 10:04:00,173.09,173.15,172.965,173.07,187343.0
2022-02-07 10:05:00,173.09,173.17,172.96,173.14,192099.0
2022-02-07 10:06:00,173.15,173.41,173.08,173.4013,234427.0
2022-02-07 10:07:00,173.3901,173.42,173.21,173.29,159079.0
2022-02-07 10:08:00,173.29,173.33,173.05,173.23,166942.0
2022-02-07 10:09:00,173.23,173.4002,173.17,173.38,160216.0
2022-02-07 10:10:00,173.38,173.45,173.33,173.43,145065.0
2022-02-07 10:11:00,173.41,173.4885,173.31,173.32,170057.0
2022-02-07 10:12:00,173.31,173.34,173.08,173.31,212696.0
2022-02-07 10:13:00,173.32,173.39,173.09,173.2,315385.0
2022-02-07 10:14:00,173.1981,173.23,173.03,173.12,147743.0
2022-02-07 10:15:00,173.13,173.16,172.99,173.09,185641.0
2022-02-07 10:16:00,173.09,173.22,173.01,173.15,134659.0
2022-02-07 10:17:00,173.16,173.29,173.0948,173.25,124013.0
2022-02-07 10:18:00,173.24,173.24,172.92,172.95,241082.0
2022-02-07 10:19:00,172.9399,173.04,172.85,173.04,156519.0
2022-02-07 10:20:00,173.06,173.07,172.89,172.94,133948.0
2022-02-07 10:21:00,172.93,172.99,172.82,172.99,151656.0
2022-02-07 10:22:00,172.97,173.1104,172.925,172.994,149870.0
2022-02-07 10:23:00,172.9948,173.1587,172.94,173.1507,138446.0
2022-02-07 10:24:00,173.16,173.3,173.16,173.1881,201907.0
2022-02-07 10:25:00,173.19,173.28,173.14,173.26,112247.0
2022-02-07 10:26:00,173.255,173.39,173.11,173.31,184793.0
2022-02-07 10:27:00,173.3,173.36,173.23,173.27,116194.0
2022-02-07 10:28:00,173.27,173.56,173.25,173.38,262247.0
2022-02-07 10:29:00,173.4,173.43,173.33,173.36,82093.0
2022-02-07 10:30:00,173.36,173.3803,173.24,173.28,94518.0
2022-02-07 10:31:00,173.29,173.3,173.13,173.23,158084.0
2022-02-07 10:32:00,173.24,173.41,173.22,173.35,113707.0
2022-02-07 10:33:00,173.3511,173.47,173.3,173.4584,107537.0
2022-02-07 10:34:00,173.46,173.85,173.44,173.79,374343.0
2022-02-07 10:35:00,173.8,173.9458,173.77,173.78,201847.0
2022-02-07 10:36:00,173.79,173.85,173.62,173.645,173152.0
2022-02-07 10:37:00,173.64,173.83,173.61,173.73,156090.0
2022-02-07 10:38:00,173.74,173.84,173.74,173.765,138053.0
2022-02-07 10:39:00,173.7601,173.7896,173.65,173.7198,122150.0
2022-02-07 10:40:00,173.72,173.721,173.49,173.72,158028.0
2022-02-07 10:41:00,173.71,173.7114,173.38,173.43,157072.0
2022-02-07 10:42:00,173.41,173.42,173.11,173.2046,214851.0
2022-02-07 10:43:00,173.19,173.26,173.09,173.24,125422.0
2022-02-07 10:44:00,173.235,173.31,173.14,173.1864,128694.0
2022-02-07 10:45:00,173.1788,173.23,173.05,173.2284,117347.0
2022-02-07 10:46:00,173.21,173.3,173.13,173.23,122613.0
2022-02-07 10:47:00,173.22,173.33,173.21,173.235,127030.0
2022-02-07 10:48:00,173.23,173.36,173.15,173.17,116915.0
2022-02-07 10:49:00,173.157,173.175,173.0225,173.1001,142048.0
2022-02-07 10:50:00,173.1,173.13,172.97,173.08,124993.0
2022-02-07 10:51:00,173.0815,173.09,172.92,172.9499,98676.0
2022-02-07 10:52:00,172.945,173.12,172.89,173.085,120417.0
2022-02-07 10:53:00,173.095,173.23,173.0101,173.0296,139826.0
2022-02-07 10:54:00,173.0201,173.11,173.01,173.08,90287.0
2022-02-07 10:55:00,173.06,173.139,173.02,173.025,104792.0
2022-02-07 10:56:00,173.02,173.09,172.89,172.9701,150366.0
2022-02-07 10:57:00,172.99,173.04,172.92,172.9828,76054.0
2022-02-07 10:58:00,172.988,173.11,172.9315,172.96,112690.0
2022-02-07 10:59:00,172.955,173.07,172.93,172.98,95667.0
2022-02-07 11:00:00,173.0,173.11,172.97,172.995,99174.0
2022-02-07 11:01:00,173.0,173.165,172.91,173.159,168546.0
2022-02-07 11:02:00,173.16,173.1799,173.06,173.13,88871.0
2022-02-07 11:03:00,173.125,173.19,173.08,173.0999,127855.0
2022-02-07 11:04:00,173.1,173.18,173.04,173.06,100502.0
2022-02-07 11:05:00,173.05,173.08,172.83,172.96,188105.0
2022-02-07 11:06:00,172.9698,173.01,172.78,172.9,2309239.0
2022-02-07 11:07:00,172.93,172.98,172.89,172.92,73125.0
2022-02-07 11:08:00,172.92,173.05,172.88,173.02,112017.0
2022-02-07 11:09:00,173.015,173.05,172.88,172.89,137667.0
2022-02-07 11:10:00,172.9,172.9,172.51,172.61,294544.0
2022-02-07 11:11:00,172.6283,172.7,172.5201,172.65,180692.0
2022-02-07 11:12:00,172.67,172.81,172.65,172.75,115571.0
2022-02-07 11:13:00,172.7467,172.8,172.65,172.71,102826.0
2022-02-07 11:14:00,172.71,172.98,172.71,172.89,181972.0
2022-02-07 11:15:00,172.89,172.9,172.66,172.7502,212696.0
2022-02-07 11:16:00,172.75,172.76,172.63,172.665,93312.0
2022-02-07 11:17:00,172.6792,172.74,172.62,172.719,117535.0
2022-02-07 11:18:00,172.72,172.73,172.46,172.48,134186.0
2022-02-07 11:19:00,172.47,172.58,172.46,172.57,85793.0
2022-02-07 11:20:00,172.56,172.72,172.56,172.71,140172.0
2022-02-07 11:21:00,172.7029,172.73,172.515,172.53,130779.0
2022-02-07 11:22:00,172.52,172.6,172.51,172.58,78612.0
2022-02-07 11:23:00,172.58,172.629,172.46,172.595,138504.0
2022-02-07 11:24:00,172.6,172.6,172.39,172.4802,150613.0
2022-02-07 11:25:00,172.47,172.62,172.46,172.545,108572.0
2022-02-07 11:26:00,172.54,172.78,172.54,172.66,206019.0
2022-02-07 11:27:00,172.66,172.81,172.63,172.74,146905.0
2022-02-07 11:28:00,172.73,172.88,172.73,172.7783,115453.0
2022-02-07 11:29:00,172.77,172.85,172.7,172.8,106636.0
2022-02-07 11:30:00,172.8074,172.8074,172.59,172.62,132724.0
2022-02-07 11:31:00,172.6276,172.675,172.55,172.65,83347.0
2022-02-07 11:32:00,172.66,172.665,172.55,172.6,84165.0
2022-02-07 11:33:00,172.62,172.68,172.4287,172.435,143994.0
2022-02-07 11:34:00,172.435,172.52,172.405,172.47,100427.0
2022-02-07 11:35:00,172.465,172.5449,172.3612,172.54,140289.0
2022-02-07 11:36:00,172.54,172.56,172.45,172.51,132593.0
2022-02-07 11:37:00,172.5,172.5,172.43,172.4501,73291.0
2022-02-07 11:38:00,172.46,172.52,172.45,172.485,70669.0
2022-02-07 11:39:00,172.48,172.48,172.08,172.2173,281231.0
2022-02-07 11:40:00,172.21,172.25,172.07,172.15,154259.0
2022-02-07 11:41:00,172.16,172.18,172.05,172.0698,117589.0
2022-02-07 11:42:00,172.08,172.22,172.07,172.2099,134715.0
2022-02-07 11:43:00,172.21,172.26,172.16,172.21,104959.0
2022-02-07 11:44:00,172.2,172.25,171.87,171.9338,289993.0
2022-02-07 11:45:00,171.95,171.955,171.82,171.88,394947.0
2022-02-07 11:46:00,171.88,172.04,171.87,172.02,142462.0
2022-02-07 11:47:00,172.015,172.0802,171.93,172.06,133701.0
2022-02-07 11:48:00,172.05,172.08,171.92,171.98,87505.0
2022-02-07 11:49:00,171.985,172.0,171.87,171.97,114923.0
2022-02-07 11:50:00,171.9999,172.06,171.96,172.03,136187.0
2022-02-07 11:51:00,172.03,172.12,172.02,172.09,93471.0
2022-02-07 11:52:00,172.0999,172.1,172.0101,172.07,88600.0
2022-02-07 11:53:00,172.06,172.095,171.8485,171.8975,130344.0
2022-02-07 11:54:00,171.8995,171.9374,171.775,171.795,165050.0
2022-02-07 11:55:00,171.8,171.87,171.76,171.83,173464.0
2022-02-07 11:56:00,171.825,171.89,171.73,171.885,152701.0
2022-02-07 11:57:00,171.89,171.99,171.89,171.95,146433.0
2022-02-07 11:58:00,171.95,172.06,171.95,172.045,115897.0
2022-02-07 11:59:00,172.04,172.1001,172.01,172.06,101596.0
2022-02-07 12:00:00,172.07,172.16,172.04,172.065,102517.0
2022-02-07 12:01:00,172.06,172.12,171.95,171.98,107572.0
2022-02-07 12:02:00,171.97,171.99,171.87,171.9221,100359.0
2022-02-07 12:03:00,171.93,172.04,171.92,171.97,84023.0
2022-02-07 12:04:00,171.98,172.15,171.935,172.15,100519.0
2022-02-07 12:05:00,172.14,172.27,172.14,172.23,138111.0
2022-02-07 12:06:00,172.23,172.24,172.14,172.235,78907.0
2022-02-07 12:07:00,172.2386,172.3199,172.22,172.27,86442.0
2022-02-07 12:08:00,172.27,172.29,172.135,172.275,94251.0
2022-02-07 12:09:00,172.2717,172.3,172.17,172.23,76561.0
2022-02-07 12:10:00,172.24,172.32,172.01,172.055,137105.0
2022-02-07 12:11:00,172.08,172.21,172.04,172.0822,99299.0
2022-02-07 12:12:00,172.085,172.23,172.0801,172.2,105776.0
2022-02-07 12:13:00,172.1846,172.201,172.06,172.1682,76831.0
2022-02-07 12:14:00,172.153,172.3,172.153,172.27,74289.0
2022-02-07 12:15:00,172.265,172.29,172.15,172.18,58785.0
2022-02-07 12:16:00,172.19,172.3,172.1,172.2705,77413.0
2022-02-07 12:17:00,172.27,172.38,172.22,172.25,92634.0
2022-02-07 12:18:00,172.27,172.38,172.18,172.24,115891.0
2022-02-07 12:19:00,172.23,172.23,172.12,172.16,93607.0
2022-02-07 12:20:00,172.17,172.24,172.15,172.2219,62657.0
2022-02-07 12:21:00,172.225,172.44,172.18,172.38,143449.0
2022-02-07 12:22:00,172.38,172.38,172.2477,172.27,85781.0
2022-02-07 12:23:00,172.27,172.3199,172.22,172.22,92455.0
2022-02-07 12:24:00,172.21,172.24,172.102,172.1896,92704.0
2022-02-07 12:25:00,172.1901,172.32,172.1901,172.21,89043.0
2022-02-07 12:26:00,172.22,172.27,172.11,172.12,71451.0
2022-02-07 12:27:00,172.15,172.17,172.0505,172.0801,66099.0
2022-02-07 12:28:00,172.085,172.1,171.96,172.0499,105753.0
2022-02-07 12:29:00,172.04,172.05,171.88,171.9001,93510.0
2022-02-07 12:30:00,171.9,171.96,171.8,171.84,91253.0
2022-02-07 12:31:00,171.83,171.85,171.65,171.77,177953.0
2022-02-07 12:32:00,171.79,171.96,171.79,171.915,127437.0
2022-02-07 12:33:00,171.9195,172.01,171.915,171.9963,92496.0
2022-02-07 12:34:00,171.98,171.9941,171.9,171.92,60919.0
2022-02-07 12:35:00,171.93,172.005,171.9,171.9,83567.0
2022-02-07 12:36:00,171.9,172.05,171.85,171.89,114954.0
2022-02-07 12:37:00,171.88,172.03,171.88,171.94,75356.0
2022-02-07 12:38:00,171.945,171.96,171.84,171.8847,65330.0
2022-02-07 12:39:00,171.88,171.88,171.675,171.6812,93904.0
2022-02-07 12:40:00,171.685,171.71,171.53,171.675,135739.0
2022-02-07 12:41:00,171.68,171.87,171.68,171.87,139692.0
2022-02-07 12:42:00,171.88,171.98,171.8,171.915,141927.0
2022-02-07 12:43:00,171.9161,172.02,171.9,171.945,108972.0
2022-02-07 12:44:00,171.95,171.9899,171.92,171.92,70402.0
2022-02-07 12:45:00,171.94,171.95,171.88,171.88,52471.0
2022-02-07 12:46:00,171.9,171.97,171.8,171.8999,390746.0
2022-02-07 12:47:00,171.9,171.9748,171.823,171.97,102382.0
2022-02-07 12:48:00,171.96,172.04,171.8965,171.95,102893.0
2022-02-07 12:49:00,171.94,171.9577,171.85,171.92,66478.0
2022-02-07 12:50:00,171.92,171.985,171.91,171.9214,52000.0
2022-02-07 12:51:00,171.92,172.02,171.895,171.99,70136.0
2022-02-07 12:52:00,171.99,171.99,171.845,171.9301,96708.0
2022-02-07 12:53:00,171.92,172.02,171.9101,171.9481,93938.0
2022-02-07 12:54:00,171.94,172.0,171.9,171.9441,76541.0
2022-02-07 12:55:00,171.93,171.96,171.86,171.87,66904.0
2022-02-07 12:56:00,171.8701,171.96,171.85,171.91,85821.0
2022-02-07 12:57:00,171.92,172.0,171.875,171.93,87135.0
2022-02-07 12:58:00,171.92,171.92,171.79,171.8265,105527.0
2022-02-07 12:59:00,171.83,171.9,171.75,171.8785,94212.0
2022-02-07 13:00:00,171.875,171.92,171.83,171.87,61974.0
2022-02-07 13:01:00,171.86,171.91,171.74,171.815,93758.0
2022-02-07 13:02:00,171.82,171.9927,171.82,171.985,102845.0
2022-02-07 13:03:00,171.98,172.07,171.94,171.94,151000.0
2022-02-07 13:04:00,171.95,172.16,171.93,171.99,119868.0
2022-02-07 13:05:00,172.01,172.08,171.97,171.9998,70282.0
2022-02-07 13:06:00,171.995,172.01,171.93,171.995,65549.0
2022-02-07 13:07:00,171.995,171.9989,171.861,171.97,74798.0
2022-02-07 13:08:00,171.98,172.11,171.98,172.0979,76063.0
2022-02-07 13:09:00,172.095,172.1583,172.03,172.1498,65054.0
2022-02-07 13:10:00,172.1482,172.1482,172.06,172.0982,59480.0
2022-02-07 13:11:00,172.09,172.12,171.99,172.1,83734.0
2022-02-07 13:12:00,172.1,172.26,172.1,172.235,140319.0
2022-02-07 13:13:00,172.24,172.3,172.24,172.275,90599.0
2022-02-07 13:14:00,172.28,172.41,172.2518,172.28,97849.0
2022-02-07 13:15:00,172.28,172.3407,172.24,172.285,60172.0
2022-02-07 13:16:00,172.2805,172.2805,172.21,172.23,60986.0
2022-02-07 13:17:00,172.23,172.28,172.17,172.17,70956.0
2022-02-07 13:18:00,172.17,172.18,172.08,172.15,75981.0
2022-02-07 13:19:00,172.15,172.22,172.15,172.185,67111.0
2022-02-07 13:20:00,172.18,172.19,172.15,172.15,251338.0
2022-02-07 13:21:00,172.15,172.22,172.1099,172.1322,73098.0
2022-02-07 13:22:00,172.1316,172.17,172.11,172.12,42879.0
2022-02-07 13:23:00,172.11,172.22,172.105,172.17,54682.0
2022-02-07 13:24:00,172.17,172.33,172.16,172.1963,77282.0
2022-02-07 13:25:00,172.19,172.22,172.07,172.2014,63919.0
2022-02-07 13:26:00,172.2,172.329,172.195,172.325,70008.0
2022-02-07 13:27:00,172.325,172.375,172.29,172.33,117058.0
2022-02-07 13:28:00,172.33,172.46,172.33,172.446,85308.0
2022-02-07 13:29:00,172.45,172.6,172.44,172.59,141975.0
2022-02-07 13:30:00,172.5892,172.63,172.5403,172.558,75923.0
